id_servidor;home_broker;timestamp;latencia_resposta_ms;net_bytes_sent_gb;net_bytes_recv_gb;upload_mbps;download_mbps
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:14;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:37:48;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
