fk_empresa;id_servidor;home_broker;timestamp;ram_percent;swap_percent;jitter_ms;packet_loss_percent;upload_mbps;download_mbps;correlacao_ram_swap;tendencia_ram_por_minuto;hora_registro;ETA;proj1;proj2;proj3;proj4;proj5
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:39;74.6;37.5;9.5;0.0;0.29;11.3084;0.0;2.1;20:54:39;12.1 min;74.65;74.7;74.75;74.79;74.84
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:54:54;79.6;37.5;11.25;0.0;0.2396;9.3735;0.0;16.6193;20:54:54;1.23 min;79.97;80.35;80.72;81.09;81.47
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:10;84.3;37.5;33.75;0.0;0.2891;11.4169;0.0;18.5225;20:55:10;0.85 min;84.72;85.13;85.55;85.96;86.38
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:25;83.5;37.3;12.0;0.0;0.2777;11.2552;-0.1628;5.6004;20:55:25;2.95 min;83.63;83.75;83.88;84.0;84.13
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:40;84.0;37.3;4.5;0.0;0.2835;11.5026;0.6682;-0.08;20:55:40;Tendencia de Queda (Estavel);84.0;84.0;83.99;83.99;83.99
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:55:54;84.6;37.3;7.0;0.0;0.3526;11.4954;0.0;2.329;20:55:54;6.61 min;84.65;84.7;84.75;84.8;84.84
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:10;70.9;37.2;3.0;0.0;0.301;11.4407;0.9995;-32.2327;20:56:10;Tendencia de Queda (Estavel);70.2;69.5;68.8;68.1;67.4
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;3;SRV-DTIC-PROD;2026-05-20 20:56:24;71.1;37.2;6.0;0.0;0.2784;11.2478;0.9998;-22.4982;20:56:24;Tendencia de Queda (Estavel);70.61;70.12;69.63;69.14;68.65
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:01;95.8;19.8;2.0;0.0;0.0003;0.0059;-1.0;0.0;16:45:01;Estacionario / Sem Variacao;95.8;95.8;95.8;95.8;95.8
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
2;5;luiz;2026-05-21 16:45:14;97.0;18.3;4.75;0.0;0.0014;0.0089;-1.0;5.5385;16:45:14;0.54 min;97.06;97.13;97.19;97.25;97.32
